Date,"('CLOSE', 'USO')","('HIGH', 'USO')","('LOW', 'USO')","('OPEN', 'USO')","('VOLUME', 'USO')"
2022-05-18,79.290001,82.040001,78.650002,82.019997,3882200
2022-05-19,80.580002,81.349998,78.449997,78.500000,4135300
2022-05-20,81.650002,81.839996,80.260002,81.209999,3103800
2022-05-23,81.970001,82.160004,80.910004,81.360001,2989800
2022-05-24,82.000000,82.839996,81.339996,82.029999,1537600
2022-05-25,82.480003,82.690002,81.529999,82.209999,1940400
2022-05-26,84.589996,85.099998,83.150002,83.150002,3780800
2022-05-27,85.459999,85.519997,84.110001,84.330002,2371900
2022-05-31,85.470001,88.320000,84.699997,87.989998,7416000
2022-06-01,85.540001,87.199997,85.500000,86.709999,4762300
2022-06-02,87.250000,87.489998,85.269997,85.879997,3769500
2022-06-03,89.470001,89.559998,86.959999,87.209999,3671500
2022-06-06,88.389999,89.220001,87.849998,89.070000,2315800
2022-06-07,90.040001,90.110001,88.089996,88.680000,3893800
2022-06-08,91.989998,92.199997,89.739998,90.260002,5357200
2022-06-09,91.080002,91.489998,90.720001,91.029999,4583600
2022-06-10,90.129997,90.779999,88.500000,90.239998,5865200
2022-06-13,90.360001,91.150002,87.680000,89.279999,6681900
2022-06-14,88.449997,91.919998,87.370003,90.980003,4675900
2022-06-15,86.930000,88.809998,86.239998,88.050003,4420500
2022-06-16,87.660004,88.550003,85.050003,86.440002,5171300
2022-06-17,83.339996,86.779999,81.940002,86.500000,8744600
2022-06-21,84.050003,85.300003,83.650002,84.489998,3674400
2022-06-22,80.879997,82.330002,78.489998,78.830002,5215400
2022-06-23,78.980003,81.900002,78.959999,81.629997,3918500
2022-06-24,81.269997,82.169998,79.629997,80.190002,3456200
2022-06-27,82.930000,83.389999,80.400002,81.290001,4591500
2022-06-28,84.720001,85.169998,83.330002,83.989998,4226000
2022-06-29,82.949997,86.400002,82.910004,85.870003,4619800
2022-06-30,80.349998,82.300003,79.930000,82.089996,4631500
2022-07-01,81.669998,82.459999,80.839996,82.099998,4689800
2022-07-05,74.779999,78.519997,73.419998,78.470001,10752700
2022-07-06,73.669998,74.239998,71.459999,73.489998,8899500
2022-07-07,76.550003,77.870003,76.269997,76.459999,6993200
2022-07-08,78.540001,79.010002,77.080002,78.589996,6450600
2022-07-11,78.230003,78.919998,76.629997,77.809998,4950300
2022-07-12,72.809998,75.320000,72.559998,74.820000,6104700
2022-07-13,73.190002,74.510002,72.230003,73.070000,4365800
2022-07-14,72.849998,73.300003,69.510002,71.019997,5355800
2022-07-15,73.739998,74.629997,73.059998,74.080002,3367700
2022-07-18,76.809998,77.540001,76.529999,76.919998,5382200
2022-07-19,78.050003,78.209999,75.989998,76.000000,3172000
2022-07-20,77.639999,78.260002,76.480003,77.169998,3125900
2022-07-21,75.489998,76.279999,74.699997,75.269997,3979200
2022-07-22,74.529999,76.580002,74.430000,75.180000,5768500
2022-07-25,76.220001,76.400002,74.930000,75.839996,2807500
2022-07-26,75.160004,77.440002,75.000000,77.300003,2949300
2022-07-27,77.870003,78.190002,75.419998,76.400002,3166400
2022-07-28,77.129997,78.519997,76.480003,78.449997,4322000
2022-07-29,78.050003,80.489998,78.000000,79.169998,3632800
2022-08-01,75.129997,75.620003,74.010002,74.790001,3326800
2022-08-02,75.930000,77.410004,75.279999,76.029999,2737300
2022-08-03,73.529999,76.550003,73.300003,76.279999,4033700
2022-08-04,71.529999,73.599998,70.959999,72.830002,5215500
2022-08-05,71.540001,73.180000,70.419998,70.459999,3139200
2022-08-08,73.540001,73.709999,71.470001,71.589996,4429500
2022-08-09,73.449997,74.919998,72.620003,74.199997,2492200
2022-08-10,74.320000,74.980003,71.449997,73.250000,4622300
2022-08-11,76.279999,76.970001,74.980003,75.830002,4687300
2022-08-12,74.980003,75.459999,74.300003,75.339996,2949600
2022-08-15,72.879997,73.360001,71.260002,71.389999,4446200
2022-08-16,71.239998,73.839996,70.669998,72.669998,5750100
2022-08-17,72.050003,73.169998,71.089996,71.650002,3800700
2022-08-18,74.209999,74.830002,73.320000,73.589996,3315900
2022-08-19,74.059998,75.370003,73.830002,74.050003,2700600
2022-08-22,74.680000,74.769997,71.449997,72.790001,7937300
2022-08-23,76.830002,77.279999,75.809998,75.830002,3782000
2022-08-24,78.040001,78.070000,76.220001,76.849998,3857400
2022-08-25,76.500000,78.379997,75.830002,78.339996,2960200
2022-08-26,75.849998,76.190002,74.769997,75.459999,2424600
2022-08-29,78.690002,78.959999,76.709999,77.019997,3693500
2022-08-30,75.470001,76.750000,74.279999,76.599998,4968000
2022-08-31,73.110001,75.089996,73.059998,73.839996,4538500
